symbol;operaciones;ganadoras;perdedoras;tasa_exito;pnl_total;pnl_pct;drawdown_max;capital_final
BTC/USDT;7;2;5;28.57142857142857;156.45407284479984;1.5645407284479984;7.763183999999996;10156.454072844801
ETH/USDT;11;1;10;9.090909090909092;-1339.028246992003;-13.390282469920031;13.390282469920056;8660.971753007994
BNB/USDT;11;7;4;63.63636363636363;3132.5507351749407;31.325507351749405;7.763183999999999;13132.55073517494
SOL/USDT;14;1;13;7.142857142857142;-1848.3626738428975;-18.483626738428974;19.9268649250204;8151.637326157104
